O*NET-SOC Code,Element ID,Element Name,Scale ID,Data Value,Title
47-5081.00,2.B.3.l,Repairing,IM,3.38,Helpers--Extraction Workers
47-5081.00,2.B.3.m,Quality Control Analysis,IM,3.12,Helpers--Extraction Workers
47-5081.00,2.B.4.e,Judgment and Decision Making,IM,3.00,Helpers--Extraction Workers
47-5081.00,2.B.4.g,Systems Analysis,IM,2.12,Helpers--Extraction Workers
47-5081.00,2.B.4.h,Systems Evaluation,IM,1.88,Helpers--Extraction Workers
47-5081.00,2.B.5.a,Time Management,IM,2.62,Helpers--Extraction Workers
47-5081.00,2.B.5.b,Management of Financial Resources,IM,1.75,Helpers--Extraction Workers
47-5081.00,2.B.5.c,Management of Material Resources,IM,2.00,Helpers--Extraction Workers
47-5081.00,2.B.5.d,Management of Personnel Resources,IM,2.50,Helpers--Extraction Workers
49-1011.00,2.A.1.a,Reading Comprehension,IM,3.62,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.1.b,Active Listening,IM,3.62,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.1.c,Writing,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.1.d,Speaking,IM,3.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.1.e,Mathematics,IM,2.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.1.f,Science,IM,1.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.2.a,Critical Thinking,IM,3.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.2.b,Active Learning,IM,3.25,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.2.c,Learning Strategies,IM,3.12,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.A.2.d,Monitoring,IM,4.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.a,Social Perceptiveness,IM,3.12,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.b,Coordination,IM,3.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.c,Persuasion,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.d,Negotiation,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.e,Instructing,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.1.f,Service Orientation,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.2.i,Complex Problem Solving,IM,3.12,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.a,Operations Analysis,IM,2.50,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.b,Technology Design,IM,1.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.c,Equipment Selection,IM,2.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.d,Installation,IM,1.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.e,Programming,IM,1.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.g,Operations Monitoring,IM,3.38,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.h,Operation and Control,IM,3.00,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.j,Equipment Maintenance,IM,2.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.k,Troubleshooting,IM,3.12,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.l,Repairing,IM,2.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.3.m,Quality Control Analysis,IM,3.62,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.4.e,Judgment and Decision Making,IM,3.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.4.g,Systems Analysis,IM,3.25,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.4.h,Systems Evaluation,IM,3.12,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.5.a,Time Management,IM,3.75,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.5.b,Management of Financial Resources,IM,2.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.5.c,Management of Material Resources,IM,2.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-1011.00,2.B.5.d,Management of Personnel Resources,IM,3.88,"First-Line Supervisors of Mechanics, Installers, and Repairers"
49-2011.00,2.A.1.a,Reading Comprehension,IM,3.12,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.1.b,Active Listening,IM,3.62,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.1.c,Writing,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.1.d,Speaking,IM,3.25,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.1.e,Mathematics,IM,1.88,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.1.f,Science,IM,1.88,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.2.a,Critical Thinking,IM,3.50,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.2.b,Active Learning,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.2.c,Learning Strategies,IM,2.62,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.A.2.d,Monitoring,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.a,Social Perceptiveness,IM,2.88,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.b,Coordination,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.c,Persuasion,IM,2.50,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.d,Negotiation,IM,2.75,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.e,Instructing,IM,2.62,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.1.f,Service Orientation,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.2.i,Complex Problem Solving,IM,3.38,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.a,Operations Analysis,IM,2.12,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.b,Technology Design,IM,2.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.c,Equipment Selection,IM,3.25,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.d,Installation,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.e,Programming,IM,2.12,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.g,Operations Monitoring,IM,3.12,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.h,Operation and Control,IM,2.75,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.j,Equipment Maintenance,IM,3.25,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.k,Troubleshooting,IM,3.38,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.l,Repairing,IM,3.62,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.3.m,Quality Control Analysis,IM,3.25,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.4.e,Judgment and Decision Making,IM,3.00,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.4.g,Systems Analysis,IM,2.75,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.4.h,Systems Evaluation,IM,2.38,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.5.a,Time Management,IM,3.25,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.5.b,Management of Financial Resources,IM,1.75,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.5.c,Management of Material Resources,IM,2.12,"Computer, Automated Teller, and Office Machine Repairers"
49-2011.00,2.B.5.d,Management of Personnel Resources,IM,2.50,"Computer, Automated Teller, and Office Machine Repairers"
49-2021.00,2.A.1.a,Reading Comprehension,IM,3.25,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.1.b,Active Listening,IM,3.25,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.1.c,Writing,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.1.d,Speaking,IM,3.25,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.1.e,Mathematics,IM,2.75,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.1.f,Science,IM,1.75,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.2.a,Critical Thinking,IM,3.25,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.2.b,Active Learning,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.2.c,Learning Strategies,IM,2.62,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.A.2.d,Monitoring,IM,3.12,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.a,Social Perceptiveness,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.b,Coordination,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.c,Persuasion,IM,2.62,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.d,Negotiation,IM,2.38,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.e,Instructing,IM,2.75,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.1.f,Service Orientation,IM,2.50,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.2.i,Complex Problem Solving,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.a,Operations Analysis,IM,1.25,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.b,Technology Design,IM,1.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.c,Equipment Selection,IM,2.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.d,Installation,IM,3.38,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.e,Programming,IM,2.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.g,Operations Monitoring,IM,3.12,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.h,Operation and Control,IM,2.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.j,Equipment Maintenance,IM,3.38,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.k,Troubleshooting,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.l,Repairing,IM,3.50,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.3.m,Quality Control Analysis,IM,3.12,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.4.e,Judgment and Decision Making,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.4.g,Systems Analysis,IM,3.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.4.h,Systems Evaluation,IM,2.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.5.a,Time Management,IM,3.12,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.5.b,Management of Financial Resources,IM,1.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.5.c,Management of Material Resources,IM,1.88,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2021.00,2.B.5.d,Management of Personnel Resources,IM,2.38,"Radio, Cellular, and Tower Equipment Installers and Repairers"
49-2022.00,2.A.1.a,Reading Comprehension,IM,3.38,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.1.b,Active Listening,IM,3.50,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.1.c,Writing,IM,3.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.1.d,Speaking,IM,3.25,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.1.e,Mathematics,IM,2.25,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.1.f,Science,IM,2.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.2.a,Critical Thinking,IM,3.62,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.2.b,Active Learning,IM,3.12,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.2.c,Learning Strategies,IM,2.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.A.2.d,Monitoring,IM,3.38,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.a,Social Perceptiveness,IM,3.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.b,Coordination,IM,3.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.c,Persuasion,IM,2.62,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.d,Negotiation,IM,2.50,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.e,Instructing,IM,2.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.1.f,Service Orientation,IM,2.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.2.i,Complex Problem Solving,IM,3.38,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.a,Operations Analysis,IM,1.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.b,Technology Design,IM,1.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.c,Equipment Selection,IM,3.12,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.d,Installation,IM,3.25,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.e,Programming,IM,2.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.g,Operations Monitoring,IM,3.62,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.h,Operation and Control,IM,3.25,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.j,Equipment Maintenance,IM,3.50,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.k,Troubleshooting,IM,3.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.l,Repairing,IM,3.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.3.m,Quality Control Analysis,IM,3.62,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.4.e,Judgment and Decision Making,IM,3.25,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.4.g,Systems Analysis,IM,3.12,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.4.h,Systems Evaluation,IM,2.88,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.5.a,Time Management,IM,3.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.5.b,Management of Financial Resources,IM,1.75,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.5.c,Management of Material Resources,IM,1.75,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2022.00,2.B.5.d,Management of Personnel Resources,IM,2.50,"Telecommunications Equipment Installers and Repairers, Except Line Installers"
49-2091.00,2.A.1.a,Reading Comprehension,IM,3.25,Avionics Technicians
49-2091.00,2.A.1.b,Active Listening,IM,3.38,Avionics Technicians
49-2091.00,2.A.1.c,Writing,IM,3.25,Avionics Technicians
49-2091.00,2.A.1.d,Speaking,IM,3.38,Avionics Technicians
49-2091.00,2.A.1.e,Mathematics,IM,2.12,Avionics Technicians
49-2091.00,2.A.1.f,Science,IM,2.88,Avionics Technicians
49-2091.00,2.A.2.a,Critical Thinking,IM,3.75,Avionics Technicians
49-2091.00,2.A.2.b,Active Learning,IM,3.00,Avionics Technicians
49-2091.00,2.A.2.c,Learning Strategies,IM,2.62,Avionics Technicians
49-2091.00,2.A.2.d,Monitoring,IM,3.12,Avionics Technicians
49-2091.00,2.B.1.a,Social Perceptiveness,IM,2.88,Avionics Technicians
49-2091.00,2.B.1.b,Coordination,IM,3.00,Avionics Technicians
49-2091.00,2.B.1.c,Persuasion,IM,2.88,Avionics Technicians
49-2091.00,2.B.1.d,Negotiation,IM,2.38,Avionics Technicians
49-2091.00,2.B.1.e,Instructing,IM,2.88,Avionics Technicians
49-2091.00,2.B.1.f,Service Orientation,IM,2.75,Avionics Technicians
49-2091.00,2.B.2.i,Complex Problem Solving,IM,3.50,Avionics Technicians
49-2091.00,2.B.3.a,Operations Analysis,IM,2.25,Avionics Technicians
49-2091.00,2.B.3.b,Technology Design,IM,1.88,Avionics Technicians
49-2091.00,2.B.3.c,Equipment Selection,IM,3.00,Avionics Technicians
49-2091.00,2.B.3.d,Installation,IM,2.75,Avionics Technicians
49-2091.00,2.B.3.e,Programming,IM,1.62,Avionics Technicians
49-2091.00,2.B.3.g,Operations Monitoring,IM,3.75,Avionics Technicians
49-2091.00,2.B.3.h,Operation and Control,IM,2.50,Avionics Technicians
49-2091.00,2.B.3.j,Equipment Maintenance,IM,3.88,Avionics Technicians
49-2091.00,2.B.3.k,Troubleshooting,IM,3.88,Avionics Technicians
49-2091.00,2.B.3.l,Repairing,IM,3.88,Avionics Technicians
49-2091.00,2.B.3.m,Quality Control Analysis,IM,3.75,Avionics Technicians
49-2091.00,2.B.4.e,Judgment and Decision Making,IM,3.25,Avionics Technicians
49-2091.00,2.B.4.g,Systems Analysis,IM,3.00,Avionics Technicians
49-2091.00,2.B.4.h,Systems Evaluation,IM,2.88,Avionics Technicians
49-2091.00,2.B.5.a,Time Management,IM,3.12,Avionics Technicians
49-2091.00,2.B.5.b,Management of Financial Resources,IM,1.50,Avionics Technicians
49-2091.00,2.B.5.c,Management of Material Resources,IM,1.75,Avionics Technicians
49-2091.00,2.B.5.d,Management of Personnel Resources,IM,2.62,Avionics Technicians
49-2092.00,2.A.1.a,Reading Comprehension,IM,3.00,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.1.b,Active Listening,IM,3.12,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.1.c,Writing,IM,2.88,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.1.d,Speaking,IM,3.00,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.1.e,Mathematics,IM,2.62,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.1.f,Science,IM,2.12,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.2.a,Critical Thinking,IM,3.75,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.2.b,Active Learning,IM,2.88,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.2.c,Learning Strategies,IM,2.75,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.A.2.d,Monitoring,IM,2.88,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.a,Social Perceptiveness,IM,2.75,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.b,Coordination,IM,2.88,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.c,Persuasion,IM,2.50,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.d,Negotiation,IM,2.25,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.e,Instructing,IM,2.50,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.1.f,Service Orientation,IM,2.75,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.2.i,Complex Problem Solving,IM,3.62,"Electric Motor, Power Tool, and Related Repairers"
49-2092.00,2.B.3.a,Operations Analysis,IM,1.62,"Electric Motor, Power Tool, and Related Repairers"
